TransactionID,CardNumber,Merchant,Amount,PurchaseDatetime,CardIssuer
926923,075-68-1033,Comodo,12446.73944,2021-04-04 12:29:49Z,Wells Fargo
110613,428-12-4181,Demaco,6997.595452,2021-01-27 13:23:37Z,MasterCard
848548,606-32-8656,Telekom,12000.00138,2021-03-26 21:53:07Z,MasterCard
371630,810-82-6185,Zepter,19030.02247,2021-03-28 17:16:39Z,American Express
973152,773-36-5267,Zepter,4910.403094,2021-06-19 22:22:05Z,Wells Fargo
828608,011-20-5434,Danone,6351.859661,2021-06-27 15:29:55Z,Chase
414175,181-68-1544,Leadertech Consulting,874.9708353,2021-06-11 05:15:28Z,Bank of America
279559,816-73-7264,Zepter,374.5700338,2021-08-12 16:20:01Z,Capital One
243824,637-18-8217,Coca-Cola Company,9079.063462,2021-05-31 05:50:18Z,Maestro
950472,427-26-4174,Zepter,13262.30675,2021-06-04 14:57:05Z,Visa
548351,232-33-8711,21st Century Fox,2095.781378,2021-06-29 13:48:23Z,MasterCard
611597,323-08-2058,21st Century Fox,7689.828074,2021-01-23 11:05:20Z,Citibank
854829,001-78-5567,Zepter,19771.07493,2021-05-01 05:21:23Z,American Express
946252,478-83-4181,AECOM,3197.594998,2021-06-22 08:29:58Z,Wells Fargo
393901,536-34-7814,Facebook,15672.166,2021-04-28 15:05:08Z,Visa
435773,478-07-6871,Mars,240.6218301,2021-05-23 11:43:01Z,Chase
826859,031-21-8088,Areon Impex,753.4731345,2021-05-06 12:11:07Z,Maestro
428499,842-34-2305,ExxonMobil,2256.287072,2021-04-18 10:07:16Z,Citibank
797799,652-07-4277,ExxonMobil,4644.471091,2021-04-16 10:33:21Z,Visa
888566,458-65-8450,ENEL,10243.59602,2021-03-29 05:27:25Z,Visa
790784,760-55-5756,Danone,7487.667116,2021-06-28 01:18:14Z,UnionPay
121188,664-42-2061,CarMax,8626.010281,2021-01-01 22:20:47Z,MasterCard
767158,872-51-8188,Team Guard SRL,14544.44829,2021-03-13 02:32:26Z,UnionPay
689826,623-81-7544,Amazon.com,2230.376079,2021-03-21 21:49:33Z,Citibank
856318,170-78-2658,AECOM,14128.3253,2021-04-27 12:20:40Z,Maestro
579444,481-16-5303,Biolife Grup,17489.81247,2021-05-30 16:02:41Z,Wells Fargo
976994,682-58-1827,Carrefour,8980.554701,2021-01-09 14:58:18Z,Citibank
956097,504-33-0552,Danone,18044.98865,2021-03-12 17:01:21Z,Citibank
529469,134-40-3885,Leadertech Consulting,11574.25151,2021-07-22 06:39:05Z,Wells Fargo
519616,438-28-8232,UPC,15997.68436,2021-05-14 15:34:30Z,Bank of America
804289,418-87-2656,21st Century Fox,6013.613333,2021-03-20 04:14:32Z,Maestro
223201,160-61-7604,ExxonMobil,419.912163,2021-06-17 06:27:52Z,Bank of America
251522,348-14-6088,Areon Impex,3155.604089,2021-04-18 22:41:25Z,Citibank
665438,285-83-6186,Leadertech Consulting,11721.00618,2021-02-06 09:21:04Z,UnionPay
504076,811-84-3310,Leadertech Consulting,6815.037731,2021-02-20 05:13:49Z,Maestro
871959,773-80-8680,Amazon.com,16052.73444,2021-02-28 08:18:15Z,Capital One
231992,171-24-1530,Vodafone,6742.351897,2021-07-13 07:28:30Z,UnionPay
209170,110-44-7471,ENEL,6046.992524,2021-06-30 21:56:04Z,American Express
732260,425-86-2712,Carrefour,3083.497491,2021-03-06 16:38:11Z,Wells Fargo
543515,830-04-7362,Team Guard SRL,10028.39768,2021-04-09 15:54:45Z,Capital One
624744,564-28-0407,Boeing,3690.577368,2021-03-28 12:25:27Z,UnionPay
639560,077-14-3850,Facebook,13928.46303,2021-05-25 11:26:03Z,Chase
809589,748-68-5701,Amazon.com,16598.96613,2021-08-29 21:02:18Z,Wells Fargo
753079,348-14-6088,ExxonMobil,5386.698903,2021-02-02 06:55:37Z,Discover
571689,285-83-6186,Team Guard SRL,14131.76233,2021-04-16 05:58:42Z,American Express
927600,811-84-3310,Carrefour,15833.54433,2021-01-09 07:07:30Z,Visa
496548,773-80-8680,AECOM,6973.009575,2021-06-24 09:51:00Z,Bank of America
998791,171-24-1530,ExxonMobil,2912.380906,2021-06-06 20:04:32Z,Discover
570669,110-44-7471,Team Guard SRL,7892.38582,2021-06-18 00:27:07Z,UnionPay
390715,425-86-2712,Danone,17992.44221,2021-08-19 03:39:20Z,MasterCard
852328,830-04-7362,DynCorp,2182.124192,2021-08-16 11:11:44Z,Maestro
860046,564-28-0407,DynCorp,5292.248225,2021-06-26 07:44:37Z,MasterCard
304394,077-14-3850,Demaco,3838.402917,2021-03-05 03:10:49Z,Bank of America
825302,748-68-5701,ENEL,1989.775285,2021-04-02 06:14:56Z,Bank of America
881587,031-57-1657,Carrefour,11606.09631,2021-01-16 20:27:55Z,Visa
921741,142-35-0766,Team Guard SRL,4361.908233,2021-02-11 06:19:18Z,Bank of America
966616,145-28-6565,UPC,7526.220453,2021-03-19 09:10:19Z,Visa
937881,112-63-6481,Amazon.com,18042.28913,2021-07-11 17:57:29Z,Maestro
112676,853-42-5384,Carrefour,17167.7974,2021-06-30 19:09:23Z,UnionPay
957634,832-23-2782,Amazon.com,14450.62802,2021-03-02 18:29:09Z,Visa
128273,702-72-3427,Coca-Cola Company,4138.060935,2021-02-03 08:04:01Z,Bank of America
815529,010-51-1700,ENEL,16945.04962,2021-03-18 12:41:07Z,Bank of America
494105,355-41-2463,CarMax,15504.34894,2021-05-18 05:54:41Z,Citibank
572704,725-05-6638,Comcast,14536.64819,2021-03-30 00:32:37Z,Visa
985665,105-78-4218,Zepter,18208.62553,2021-01-31 13:28:10Z,Bank of America
392248,043-88-2028,Erickson,12393.76553,2021-07-17 21:04:55Z,Bank of America
568448,865-72-7506,DynCorp,5054.118607,2021-02-10 04:10:13Z,Citibank
638570,565-50-8781,21st Century Fox,18364.99299,2021-05-15 04:44:56Z,Discover
298616,358-87-6367,Danone,2887.440514,2021-05-29 13:53:28Z,UnionPay
588648,778-08-5267,Facebook,5216.07113,2021-03-30 04:25:55Z,Visa
788042,322-56-6040,Leadertech Consulting,13081.35286,2021-01-24 01:27:12Z,Discover
550538,417-50-2805,It Smart Group,15127.94236,2021-01-04 14:23:07Z,Bank of America
758094,478-77-0168,Apple Inc.,11958.20593,2021-06-01 03:24:54Z,Capital One
633998,057-47-0307,Comcast,10719.00681,2021-08-25 22:12:43Z,Discover
385429,731-01-3327,Comcast,10758.61743,2021-05-10 01:18:47Z,Wells Fargo
118909,084-76-7037,UPC,7700.637629,2021-09-05 20:19:06Z,Discover
266470,667-88-5438,Mars,16983.45148,2021-06-23 03:28:11Z,Capital One
567956,775-26-1206,Erickson,7905.65769,2021-03-15 09:20:07Z,Bank of America
932157,723-13-7731,Coca-Cola Company,15471.2413,2021-02-10 18:34:47Z,American Express
500861,377-16-0536,Vodafone,8883.436511,2021-01-26 13:18:32Z,Maestro
508481,588-25-0202,Areon Impex,2894.593445,2021-01-18 11:56:53Z,MasterCard
939889,573-50-0347,It Smart Group,18083.19842,2021-08-21 14:48:07Z,Citibank
311369,801-64-4471,Team Guard SRL,2615.953881,2021-04-28 04:22:22Z,Discover
144770,354-16-2062,Danone,539.5316809,2021-07-14 21:27:43Z,Capital One
821118,837-86-6353,Leadertech Consulting,13882.70823,2021-07-23 12:49:45Z,Visa
557874,471-02-2438,UPC,8077.189902,2021-05-02 17:52:34Z,Maestro
688253,745-84-5503,Biolife Grup,5801.467122,2021-06-21 00:45:56Z,Capital One
307473,542-35-2342,Team Guard SRL,997.950588,2021-07-21 05:35:11Z,Capital One
623126,161-78-0226,Leadertech Consulting,15677.38771,2021-04-14 12:27:39Z,Chase
273116,100-74-7353,It Smart Group,16316.04841,2021-08-06 11:40:11Z,Bank of America
309695,821-51-0773,CarMax,15036.51962,2021-05-01 03:38:23Z,Maestro
993514,500-88-5554,Zepter,13733.28319,2021-06-26 05:39:13Z,MasterCard
624654,362-64-7780,BuzzFeed,13056.67165,2021-04-08 10:30:40Z,Chase
235019,671-68-5564,Mars,5326.526343,2021-08-02 05:52:04Z,Bank of America
995254,060-11-2111,Telekom,6542.214457,2021-07-09 00:37:30Z,Maestro
335292,682-81-7633,Carrefour,597.4003548,2021-07-16 07:35:31Z,American Express
581695,710-87-8515,BuzzFeed,19878.24666,2021-08-12 07:15:36Z,Maestro
351401,804-18-1012,21st Century Fox,17479.0058,2021-06-04 05:36:05Z,Maestro
516269,117-77-0065,CarMax,3747.68815,2021-02-03 03:21:18Z,Visa
532788,624-13-0454,Vodafone,5384.758843,2021-06-05 18:21:47Z,Capital One
359662,328-13-7268,Vodafone,2422.705843,2021-06-11 07:07:08Z,MasterCard
543439,461-25-2550,BuzzFeed,6986.384359,2021-03-22 07:49:04Z,Bank of America
798824,347-47-0667,BuzzFeed,11411.9641,2021-06-06 11:35:51Z,Capital One
666002,134-35-4852,UPC,17806.7877,2021-08-06 13:27:20Z,Bank of America
982491,105-66-5586,Comodo,4879.864023,2021-07-14 10:01:11Z,Bank of America
485604,345-71-0885,AECOM,19982.99027,2021-05-05 06:35:36Z,Visa
551189,636-02-3822,Biolife Grup,13914.44239,2021-07-09 15:43:02Z,American Express
597562,583-85-7164,Leadertech Consulting,10839.96739,2021-03-05 03:18:30Z,Wells Fargo
922946,803-22-4017,Comodo,14930.32868,2021-03-05 10:52:03Z,Chase
575478,824-65-1518,Facebook,7531.53541,2021-02-02 05:11:48Z,Bank of America
201821,348-74-5400,Team Guard SRL,5917.076413,2021-01-22 04:34:46Z,American Express
742422,075-68-1033,Team Guard SRL,18160.50677,2021-02-01 09:36:45Z,Bank of America
721705,428-12-4181,Biolife Grup,11937.17348,2021-08-25 07:48:28Z,Discover
193567,606-32-8656,Vodafone,1200.864921,2021-04-23 07:19:52Z,Discover
572576,810-82-6185,Carrefour,4476.564564,2021-06-20 14:36:30Z,Maestro
625525,773-36-5267,Comcast,3272.279005,2021-07-30 01:31:17Z,Bank of America
373256,011-20-5434,It Smart Group,10752.41837,2021-03-02 21:23:44Z,Visa
879091,181-68-1544,Zepter,4854.16783,2021-01-08 08:48:18Z,Discover
960155,816-73-7264,Demaco,2569.233173,2021-08-09 02:51:39Z,Maestro
167035,637-18-8217,AECOM,2453.151331,2021-05-29 21:10:25Z,Capital One
638346,427-26-4174,UPC,16516.14478,2021-03-14 08:26:44Z,Visa
857948,232-33-8711,Boeing,19843.20276,2021-01-16 10:46:16Z,Citibank
903134,323-08-2058,Telekom,4195.759169,2021-06-25 19:46:19Z,MasterCard
468385,001-78-5567,Demaco,8294.381235,2021-03-30 00:21:32Z,Chase
795190,478-83-4181,Telekom,2759.142697,2021-04-16 16:11:22Z,Maestro
728235,536-34-7814,Vodafone,6068.19589,2021-04-09 03:12:00Z,American Express
201917,478-07-6871,Danone,3232.678208,2021-02-14 22:03:39Z,Wells Fargo
201339,031-21-8088,Amazon.com,4803.989567,2021-08-19 09:20:05Z,Maestro
885187,842-34-2305,Demaco,808.3247166,2021-02-05 16:36:06Z,Capital One
718245,652-07-4277,Telekom,3735.747788,2021-03-25 02:01:10Z,Maestro
890062,458-65-8450,21st Century Fox,15638.50833,2021-04-04 18:04:38Z,Capital One
435050,760-55-5756,Leadertech Consulting,4704.949828,2021-03-16 22:46:43Z,UnionPay
397082,664-42-2061,Amazon.com,5483.367913,2021-06-15 15:44:38Z,Maestro
426341,872-51-8188,Leadertech Consulting,18730.81747,2021-06-30 14:08:44Z,Citibank
836585,623-81-7544,It Smart Group,17808.55607,2021-02-17 14:58:24Z,American Express
665678,170-78-2658,Coca-Cola Company,3695.630887,2021-02-25 20:39:55Z,Wells Fargo
716745,481-16-5303,Amazon.com,7202.290504,2021-07-24 07:13:30Z,Chase
416348,682-58-1827,Areon Impex,18240.97978,2021-08-08 05:07:18Z,Citibank
323614,504-33-0552,Comcast,4214.876566,2021-04-11 16:18:19Z,Citibank
197168,134-40-3885,Danone,401.1075168,2021-02-09 11:14:57Z,Capital One
470526,438-28-8232,Zepter,10780.20344,2021-06-16 12:09:01Z,MasterCard
241458,418-87-2656,ExxonMobil,4663.697269,2021-06-08 09:21:53Z,Discover
487021,160-61-7604,CarMax,9227.459417,2021-08-23 03:17:04Z,UnionPay
347272,348-14-6088,21st Century Fox,1684.114767,2021-07-28 17:44:43Z,Wells Fargo
204295,285-83-6186,Demaco,16691.09785,2021-04-10 12:43:05Z,MasterCard
545184,811-84-3310,Erickson,2901.694082,2021-06-27 04:36:10Z,Bank of America
291618,773-80-8680,DynCorp,16951.52689,2021-04-06 17:31:14Z,Maestro
812827,171-24-1530,Team Guard SRL,17078.63012,2021-04-30 05:40:30Z,MasterCard
993326,110-44-7471,Boeing,18956.39996,2021-02-09 10:16:48Z,Chase
964700,425-86-2712,Vodafone,6450.629775,2021-07-28 19:29:32Z,Chase
251490,830-04-7362,BuzzFeed,511.3915309,2021-03-31 15:37:43Z,Visa
881527,564-28-0407,CarMax,19987.08122,2021-08-12 14:50:06Z,Capital One
411502,077-14-3850,Erickson,17353.66804,2021-09-05 02:44:37Z,Discover
797824,748-68-5701,Coca-Cola Company,19746.41008,2021-05-12 05:17:17Z,Visa
459967,348-14-6088,Biolife Grup,19845.89348,2021-03-23 06:49:05Z,Bank of America
838811,285-83-6186,It Smart Group,15801.61416,2021-04-01 16:58:20Z,Discover
825640,811-84-3310,UPC,13720.72239,2021-05-21 10:22:28Z,UnionPay
884905,773-80-8680,Comcast,5118.287312,2021-08-14 22:29:02Z,UnionPay
251687,171-24-1530,Global Print,11419.34998,2021-03-02 20:01:06Z,American Express
440366,110-44-7471,Danone,11752.71579,2021-02-24 12:43:12Z,Wells Fargo
373221,425-86-2712,Areon Impex,2968.375462,2021-03-08 18:35:07Z,Wells Fargo
722334,830-04-7362,Boeing,1076.044417,2021-06-02 00:21:42Z,Chase
635263,564-28-0407,BuzzFeed,17304.79605,2021-01-30 02:01:02Z,Capital One
105573,077-14-3850,Facebook,6580.111529,2021-01-04 12:13:00Z,Visa
165943,748-68-5701,Team Guard SRL,14892.95997,2021-01-07 13:44:20Z,Citibank
739294,031-57-1657,Boeing,17144.31733,2021-05-22 02:55:55Z,Chase
718253,142-35-0766,21st Century Fox,13212.75827,2021-03-30 15:27:30Z,Bank of America
725628,145-28-6565,Global Print,11996.62936,2021-01-04 01:57:04Z,MasterCard
704639,112-63-6481,BuzzFeed,9997.195974,2021-08-02 01:12:14Z,Visa
191561,853-42-5384,Demaco,4443.576803,2021-07-15 06:24:46Z,Bank of America
974311,832-23-2782,Coca-Cola Company,8651.548576,2021-04-13 17:55:51Z,Chase
428151,702-72-3427,Areon Impex,2052.212133,2021-07-13 01:11:14Z,American Express
583615,010-51-1700,Telekom,3604.461949,2021-06-09 21:40:03Z,Chase
666964,355-41-2463,Apple Inc.,4704.36334,2021-03-29 03:22:23Z,Citibank
772774,725-05-6638,Apple Inc.,6478.187084,2021-05-11 16:28:33Z,UnionPay
777878,105-78-4218,Biolife Grup,5701.012526,2021-01-21 05:53:55Z,Discover
933201,043-88-2028,UPC,16255.51577,2021-08-07 17:28:36Z,Visa
559419,865-72-7506,Telekom,5285.079267,2021-03-10 13:56:33Z,Discover
834543,565-50-8781,Danone,14525.50223,2021-05-14 10:03:23Z,Bank of America
618549,358-87-6367,Facebook,4268.233085,2021-05-20 07:00:39Z,Capital One
869889,778-08-5267,CarMax,2281.806204,2021-01-03 20:43:22Z,Bank of America
602461,322-56-6040,Telekom,11376.40893,2021-05-05 20:09:12Z,Bank of America
938954,417-50-2805,Facebook,13653.33749,2021-05-02 04:27:26Z,Visa
874584,478-77-0168,It Smart Group,9741.240632,2021-06-09 18:57:47Z,MasterCard
719455,057-47-0307,Coca-Cola Company,3298.389539,2021-08-24 01:46:18Z,Chase
316455,731-01-3327,Erickson,1082.88336,2021-04-02 15:58:45Z,Citibank
742665,084-76-7037,Facebook,4244.426888,2021-04-25 07:14:43Z,Wells Fargo
304230,667-88-5438,21st Century Fox,12993.48909,2021-04-09 03:00:03Z,Chase
640828,775-26-1206,Comodo,16800.72206,2021-06-08 14:09:45Z,Bank of America
639100,723-13-7731,Erickson,5794.042944,2021-04-15 09:43:38Z,Maestro
607350,377-16-0536,Zepter,12280.01096,2021-03-25 14:16:23Z,MasterCard
753824,588-25-0202,Vodafone,12397.44508,2021-09-03 22:40:34Z,Bank of America
928598,573-50-0347,Coca-Cola Company,19691.65765,2021-07-09 00:08:00Z,UnionPay
885549,801-64-4471,Coca-Cola Company,14478.62615,2021-03-21 17:44:21Z,American Express
563399,354-16-2062,ExxonMobil,8955.604915,2021-03-15 22:17:48Z,Wells Fargo
994552,837-86-6353,Biolife Grup,14159.23991,2021-08-12 09:34:37Z,Discover
814862,471-02-2438,Demaco,14552.74733,2021-03-24 11:15:45Z,Maestro
215173,745-84-5503,Areon Impex,17491.04621,2021-01-07 15:09:29Z,Discover
239955,542-35-2342,21st Century Fox,5761.210791,2021-09-03 03:27:26Z,Wells Fargo
970042,161-78-0226,ExxonMobil,10934.06848,2021-05-25 19:41:05Z,Wells Fargo
336082,100-74-7353,DynCorp,19387.74179,2021-05-24 13:08:11Z,UnionPay
728871,821-51-0773,Comodo,13747.46023,2021-05-09 20:38:12Z,UnionPay
299229,500-88-5554,Mars,4240.969252,2021-08-21 08:07:58Z,Citibank
631504,362-64-7780,Apple Inc.,6115.083953,2021-01-24 08:52:54Z,UnionPay
432800,671-68-5564,Metro Cash&Carry,2050.309673,2021-03-24 11:50:03Z,Chase
537896,060-11-2111,Areon Impex,13404.83956,2021-01-22 00:40:44Z,Chase
766932,682-81-7633,ENEL,540.78812,2021-02-26 00:46:23Z,Discover
328837,710-87-8515,21st Century Fox,6833.085635,2021-06-04 13:55:06Z,MasterCard
113041,804-18-1012,Telekom,14710.62929,2021-01-12 15:16:25Z,MasterCard
952180,117-77-0065,Coca-Cola Company,16801.45034,2021-08-01 02:49:45Z,Chase
187473,624-13-0454,Areon Impex,4232.649304,2021-07-21 04:18:58Z,Discover
239422,328-13-7268,Team Guard SRL,15812.62211,2021-07-18 06:06:10Z,Bank of America
487726,461-25-2550,UPC,3994.656089,2021-02-03 19:19:39Z,Citibank
589381,347-47-0667,Coca-Cola Company,3016.940445,2021-05-14 14:19:52Z,Capital One
527535,134-35-4852,Boeing,716.9234442,2021-03-15 02:11:33Z,Capital One
606855,105-66-5586,CarMax,19004.56778,2021-03-24 05:33:50Z,UnionPay
809249,345-71-0885,Zepter,14154.0283,2021-07-05 22:20:44Z,MasterCard
708075,636-02-3822,Carrefour,10434.78392,2021-04-01 10:28:23Z,Chase
605616,583-85-7164,AECOM,5026.982307,2021-02-23 13:00:52Z,Maestro
689595,803-22-4017,Global Print,7216.262824,2021-05-18 07:24:46Z,Maestro
153110,824-65-1518,Boeing,17394.95302,2021-07-14 11:30:48Z,Bank of America
678431,348-74-5400,ExxonMobil,19055.90988,2021-05-21 09:34:55Z,Citibank
635599,075-68-1033,Carrefour,9948.880394,2021-07-07 16:26:45Z,Visa
314878,428-12-4181,Danone,5565.449231,2021-04-02 19:23:54Z,Chase
257488,606-32-8656,Comcast,881.2242786,2021-04-25 18:17:20Z,American Express
683907,810-82-6185,Coca-Cola Company,14036.65821,2021-04-29 19:10:16Z,Capital One
237890,773-36-5267,It Smart Group,13280.48916,2021-02-07 00:22:44Z,MasterCard
445042,011-20-5434,Amazon.com,18435.20722,2021-01-11 04:30:08Z,Wells Fargo
295490,181-68-1544,Leadertech Consulting,17574.68264,2021-03-09 16:35:47Z,Wells Fargo
308637,816-73-7264,Telekom,1975.48011,2021-09-01 00:30:10Z,Chase
426634,637-18-8217,CarMax,12910.20422,2021-06-01 05:42:16Z,Visa
636975,427-26-4174,Team Guard SRL,11370.87411,2021-02-11 02:07:13Z,MasterCard
158330,232-33-8711,Comcast,693.8566072,2021-07-10 16:49:54Z,Bank of America
388316,323-08-2058,Coca-Cola Company,16649.54691,2021-01-22 08:58:38Z,Discover
181074,001-78-5567,Boeing,8344.870194,2021-01-10 05:13:47Z,Citibank
961978,478-83-4181,Coca-Cola Company,6076.664014,2021-08-04 02:55:44Z,Bank of America
979236,536-34-7814,Carrefour,19308.58465,2021-03-21 06:20:02Z,Bank of America
838149,478-07-6871,Global Print,19701.30279,2021-08-20 06:20:14Z,Bank of America
762135,031-21-8088,Boeing,13830.01706,2021-03-19 19:14:06Z,Wells Fargo
184228,842-34-2305,Comodo,3183.672962,2021-02-28 01:27:36Z,Discover
576180,652-07-4277,CarMax,19162.15639,2021-01-15 18:45:15Z,Chase
124821,458-65-8450,Comodo,12595.62154,2021-05-19 15:01:42Z,MasterCard
318166,760-55-5756,DynCorp,19797.34602,2021-08-13 22:29:25Z,Wells Fargo
484514,664-42-2061,21st Century Fox,8430.265873,2021-02-02 07:34:31Z,MasterCard
589058,872-51-8188,Telekom,3053.647974,2021-01-31 02:13:35Z,Wells Fargo
838870,623-81-7544,Areon Impex,13695.65045,2021-07-09 08:47:56Z,Bank of America
414622,170-78-2658,21st Century Fox,2552.301943,2021-01-10 12:51:45Z,Wells Fargo
563412,481-16-5303,Danone,17704.78073,2021-07-31 03:16:51Z,Bank of America
975936,682-58-1827,Vodafone,17990.15005,2021-07-14 22:48:16Z,American Express
184351,504-33-0552,It Smart Group,7887.963777,2021-01-07 03:41:52Z,American Express
765699,134-40-3885,Coca-Cola Company,6981.886314,2021-08-26 13:41:10Z,Visa
222628,438-28-8232,21st Century Fox,4033.7379,2021-04-24 20:32:05Z,American Express
864308,418-87-2656,It Smart Group,4167.826764,2021-03-04 19:00:32Z,Capital One
153919,160-61-7604,Boeing,11242.46206,2021-03-25 19:06:50Z,Discover
544279,348-14-6088,Team Guard SRL,19739.35966,2021-07-03 20:33:29Z,Wells Fargo
816850,285-83-6186,BuzzFeed,16013.34451,2021-06-27 08:02:30Z,Discover
471422,811-84-3310,Mars,2114.666032,2021-08-10 19:20:18Z,UnionPay
802002,773-80-8680,Areon Impex,9323.596408,2021-03-21 05:08:09Z,MasterCard
805631,171-24-1530,Zepter,19589.95979,2021-09-05 09:41:15Z,MasterCard
444666,110-44-7471,Leadertech Consulting,8732.878525,2021-05-09 16:34:33Z,Maestro
274088,425-86-2712,Telekom,19312.07416,2021-08-10 01:02:45Z,UnionPay
477063,830-04-7362,Danone,4210.252236,2021-04-04 09:27:30Z,Visa
967863,564-28-0407,CarMax,13171.37373,2021-07-28 17:03:09Z,Bank of America
809003,077-14-3850,Amazon.com,5734.536006,2021-06-02 08:52:04Z,Bank of America
691803,748-68-5701,Telekom,5326.464247,2021-02-19 04:33:39Z,UnionPay
643997,348-14-6088,Danone,7523.283964,2021-05-01 17:52:23Z,Wells Fargo
158941,285-83-6186,Team Guard SRL,14607.07252,2021-09-01 21:39:16Z,UnionPay
215781,811-84-3310,ExxonMobil,3073.504353,2021-05-24 18:43:29Z,Maestro
154370,773-80-8680,Metro Cash&Carry,2507.437462,2021-06-04 04:04:44Z,UnionPay
235157,171-24-1530,Erickson,12313.93131,2021-03-25 11:57:35Z,UnionPay
982911,110-44-7471,Demaco,3560.958058,2021-04-16 18:07:34Z,Wells Fargo
389258,425-86-2712,Metro Cash&Carry,1808.643591,2021-04-25 00:27:05Z,Bank of America
250886,830-04-7362,ENEL,17616.8007,2021-07-18 17:56:38Z,Chase
757026,564-28-0407,ExxonMobil,2536.161757,2021-05-01 07:58:56Z,UnionPay
557490,077-14-3850,CarMax,12119.34383,2021-06-21 18:23:43Z,Wells Fargo
195925,748-68-5701,It Smart Group,19131.55853,2021-07-22 19:03:26Z,Citibank
572510,031-57-1657,AECOM,1824.326255,2021-07-10 17:48:51Z,Discover
507941,142-35-0766,ENEL,3211.773437,2021-03-13 05:42:51Z,Chase
903230,145-28-6565,Biolife Grup,7719.217029,2021-07-02 21:05:35Z,Discover
327874,112-63-6481,Apple Inc.,4610.844772,2021-06-02 20:10:55Z,Bank of America
953899,853-42-5384,It Smart Group,14265.22804,2021-06-17 15:28:27Z,Maestro
272064,832-23-2782,Boeing,438.4926481,2021-01-09 18:05:09Z,Maestro
133468,702-72-3427,Comodo,13459.54898,2021-04-01 03:55:58Z,Visa
988218,010-51-1700,21st Century Fox,2123.915928,2021-02-03 11:40:26Z,Capital One
658676,355-41-2463,Vodafone,9546.873313,2021-05-20 01:37:06Z,Citibank
960885,725-05-6638,Amazon.com,18262.15346,2021-08-03 21:49:18Z,Maestro
100174,105-78-4218,CarMax,13675.06118,2021-03-10 00:27:43Z,UnionPay
143587,043-88-2028,ENEL,7134.557125,2021-01-07 05:05:37Z,Maestro
792650,865-72-7506,Vodafone,13082.88191,2021-06-21 03:12:47Z,MasterCard
197115,565-50-8781,Erickson,19386.43489,2021-08-29 14:03:40Z,Discover
279672,358-87-6367,Amazon.com,14889.2249,2021-03-26 05:01:58Z,Bank of America
157957,778-08-5267,Team Guard SRL,4879.020265,2021-07-26 22:21:01Z,American Express
624945,322-56-6040,Amazon.com,19578.74234,2021-04-13 22:43:58Z,Chase
154855,417-50-2805,Mars,1884.748931,2021-08-04 07:46:25Z,Bank of America
116653,478-77-0168,ENEL,15193.2617,2021-03-12 19:25:17Z,Bank of America
622519,057-47-0307,ENEL,1188.658858,2021-08-24 22:05:42Z,American Express
668926,731-01-3327,Comodo,9010.256279,2021-03-22 13:26:12Z,Capital One
923672,084-76-7037,DynCorp,10376.7888,2021-02-12 13:26:46Z,Bank of America
878685,667-88-5438,Coca-Cola Company,2317.492299,2021-02-20 16:37:10Z,Maestro
330696,775-26-1206,Metro Cash&Carry,17893.88312,2021-07-21 12:42:34Z,American Express
937457,723-13-7731,ExxonMobil,12211.78765,2021-02-09 22:35:11Z,Visa
884911,377-16-0536,Apple Inc.,4133.58269,2021-07-12 14:20:41Z,Bank of America
243152,588-25-0202,UPC,5349.898502,2021-03-10 14:21:50Z,Visa
856601,573-50-0347,Demaco,19942.00007,2021-04-18 10:10:26Z,Visa
479181,801-64-4471,Zepter,1320.588759,2021-02-24 21:28:30Z,Citibank
906467,354-16-2062,Danone,1045.808302,2021-07-01 18:28:55Z,American Express
959113,837-86-6353,Zepter,6968.074408,2021-05-09 21:26:16Z,Visa
130762,471-02-2438,Metro Cash&Carry,19447.24089,2021-01-25 06:31:31Z,Visa
914081,745-84-5503,Team Guard SRL,11764.13393,2021-03-31 10:38:26Z,MasterCard
329757,542-35-2342,Demaco,12248.06866,2021-05-14 22:47:32Z,Bank of America
206283,161-78-0226,Team Guard SRL,1059.519497,2021-05-26 14:00:16Z,Maestro
951155,100-74-7353,Coca-Cola Company,13239.60199,2021-03-25 18:33:31Z,UnionPay
732545,821-51-0773,Erickson,19622.96701,2021-01-13 05:01:50Z,Wells Fargo
986363,500-88-5554,DynCorp,17256.23442,2021-08-24 01:57:18Z,UnionPay
812588,362-64-7780,Carrefour,19125.4065,2021-05-24 11:17:34Z,Chase
372085,671-68-5564,It Smart Group,7363.932583,2021-09-04 16:34:13Z,MasterCard
834003,060-11-2111,Danone,5065.383869,2021-08-23 08:25:39Z,Capital One
718848,682-81-7633,Amazon.com,1570.218531,2021-07-26 07:12:28Z,Maestro
300952,710-87-8515,Boeing,4286.008592,2021-05-06 07:23:52Z,Capital One
156738,804-18-1012,Mars,5606.912886,2021-02-12 10:25:12Z,UnionPay
447689,117-77-0065,ENEL,8564.761902,2021-07-25 21:58:08Z,Chase
938297,624-13-0454,Metro Cash&Carry,13606.75305,2021-05-24 06:35:00Z,MasterCard
962134,328-13-7268,Biolife Grup,18326.34033,2021-08-19 00:50:29Z,Citibank
687868,461-25-2550,AECOM,17605.13299,2021-02-10 18:41:01Z,Citibank
414988,347-47-0667,Metro Cash&Carry,9561.65929,2021-08-10 01:16:55Z,Citibank
214570,134-35-4852,Biolife Grup,9352.094382,2021-06-06 20:00:30Z,Chase
